"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x616996381","x1468069581050814466",2021-12-07 04:07:18,"SteveL202","Inside the growing alliance between anti-vaccine activists and pro-Trump Republicans https://t.co/Er1MaaObx3","Twitter Web App",108,,,,FALSE,FALSE,0,0,,,,,"npr.org/2021/12/06/105…","https://t.co/Er1MaaObx3","https://www.npr.org/2021/12/06/1057344561/anti-vaccine-activists-political-conference-trump-republicans",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/SteveL202/status/1468069581050814466","SteveL","Maryland, USA","System Analyst, Lutheran, #Liberals #BernieStrong #Legalizeit #BLM #ProjChildSafe #StopArmingSaudis #EndWar #MedicareForAll #LivingWage  #ActOnClimate",,FALSE,1497,3801,178,108905,7709,2012-06-24 10:25:38,FALSE,,,,"https://pbs.twimg.com/profile_banners/616996381/1380729297","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/600499294228066304/xUvEcKNI_normal.jpg"
"x33837542","x1468069208491655172",2021-12-07 04:05:49,"KarmiahPea","@julius_sky @m_underscore_c Honestly though, who on the transplant waitlist is rejecting the vaccine? With all the trust they put in medicine and science to the point of consenting to a transplant, you think they’re also anti-vaxx? Highly unlikely. This hashtag has caused unnecessary harm.","Twitter for iPhone",262,"x1468068667699073024","x33837542","KarmiahPea",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x626340918 x3255604112","julius_sky m_underscore_c","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/KarmiahPea/status/1468069208491655172","Jos Marie","Gumbaynggirr Country","Community Development, ex-snapper, politics nerd. Save <U+0001F30F> Save <U+0001F428> <U+0001F33F>",,FALSE,145,372,1,3924,4324,2009-04-21 06:55:02,FALSE,,,,"https://pbs.twimg.com/profile_banners/33837542/1569186378","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1272106822866833410/zcWDPy-p_normal.jpg"
"x1286463150485774336","x1468068837144727555",2021-12-07 04:04:20,"commonsensesgt","John Witcher, a truly terrible doctor.

MS hospital fires doctor, anti-vaccine leader for treating COVID patients with ivermectin https://t.co/AOkf9WbxBE via @Yahoo","Twitter Web App",164,,,,FALSE,FALSE,1,0,,,,,"news.yahoo.com/ms-hospital-fi…","https://t.co/AOkf9WbxBE","https://news.yahoo.com/ms-hospital-fires-doctor-anti-231527839.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr",,,,,,,,,"x19380829","Yahoo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/commonsensesgt/status/1468068837144727555","commonsensesgt","","Army veteran",,FALSE,1,1,0,2168,2159,2020-07-24 00:48:22,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1420160840540426240/RHblGGy__normal.jpg"
"x3047925973","x1468068616440532992",2021-12-07 04:03:28,"DrIanWeissman","As the U.S. heads into midterm elections next year, the political right and the anti-vaccine movement are drawing ever-closer together — potentially at the cost of thousands of American lives. @RasuShrestha @AlexMMTri @brainbanker #ScienceOverPolitics  https://t.co/hsqlC4CMZD","Twitter for Android",276,,,,FALSE,FALSE,4,4,,,"ScienceOverPolitics",,"npr.org/2021/12/06/105…","https://t.co/hsqlC4CMZD","https://www.npr.org/2021/12/06/1057344561/anti-vaccine-activists-political-conference-trump-republicans?utm_campaign=storyshare&utm_source=twitter.com&utm_medium=social",,,,,,,,,"x415507521 x65970675 x87013658","RasuShrestha AlexMMTri brainbanker","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DrIanWeissman/status/1468068616440532992","Ian Weissman, DO","Milwaukee, WI","Radiologist @DeptVetAffairs. Chair @RadiologyACR #PFCC Cmte #AdvocatingForPatients #PublicHealth #Activist. #ThisIsOurShot #HealthEquity #COVIDkindness together","https://t.co/n4VWbXFnPu",FALSE,31859,28448,457,76514,24792,2015-02-27 22:44:10,FALSE,"https://t.co/n4VWbXFnPu","https://www.linkedin.com/in/ianweissmando",,"https://pbs.twimg.com/profile_banners/3047925973/1622902037","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1370901366441402371/MxHeGMWj_normal.jpg"
"x1436201219589132288","x1468068560975147010",2021-12-07 04:03:14,"Rescue6592","INSANE: Dictionary Changes ""Anti-Vaxxer"" Definition To Include Those Who Oppose Vaccine MANDATES
/ Ben Shapiro 
(Link in Comments)
https://t.co/0BpAYkfPAj","Twitter for Android",154,,,,FALSE,FALSE,0,0,,,,,"youtu.be/4aIxb6JK99k","https://t.co/0BpAYkfPAj","https://youtu.be/4aIxb6JK99k",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Rescue6592/status/1468068560975147010","RTillery","Winter Springs, FL","Husband, Father, USCG Veteran, Business owner, Racer, Trader, A Dawg amongst Gators, Seeker & Spreader Of Truth... <U+0001F1FA><U+0001F1F2>#MAGA",,FALSE,952,1446,1,1046,1054,2021-09-10 05:34:51,FALSE,,,,"https://pbs.twimg.com/profile_banners/1436201219589132288/1631253906",,"http://pbs.twimg.com/profile_images/1436209081191124994/YMnyUwCF_normal.jpg"
"x177640185","x1468068488568721410",2021-12-07 04:02:57,"markjc2002","@sara_praeger @bennyjohnson The trouble is, no one is vaccinated. People have received injectable anti-immunal therapies... Not a vaccine.","Twitter for Android",110,"x1467729289919578114","x760300010298810368","sara_praeger",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x760300010298810368 x15212187","sara_praeger bennyjohnson","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/markjc2002/status/1468068488568721410","M","","",,FALSE,16,35,0,1576,51,2010-08-12 17:46:47,FALSE,,,,,"http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1101609826/1zLW_4dOxAAECIIgErTOb-B4B_medium_normal.png"
"x1034923831289364483","x1468068256091099141",2021-12-07 04:02:02,"CruellasBFF","@GOP I’ve lost patients with the anti vaccine people - let them go, no vaccine then you don’t get to keep you job.","Twitter Web App",109,"x1468045599568273417","x11134252","GOP",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x11134252","GOP","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CruellasBFF/status/1468068256091099141","ForgedInFire<U+0001F1FA><U+0001F1F2>Team People","38.9072 ° N, 77.0369° W","Mom, wife, concerned American. Democracy is not a spectator sport. #Resist #Teampeople<U+270C>",,FALSE,2038,1794,3,23749,79611,2018-08-29 22:00:44,FALSE,,,,"https://pbs.twimg.com/profile_banners/1034923831289364483/1535589041",,"http://pbs.twimg.com/profile_images/1353910127267614720/HZgVff2q_normal.jpg"
"x1348874049020076032","x1468068218627444736",2021-12-07 04:01:53,"Donkeyslayer5","@endings_unhappy The study is questionable, although it is possible that getting the vaccine 'could' lead to a small subsection of ""heart disease"" the correlation is much stronger for those suffering serious Covid-19 infection. Once again anti-vaxxers clinging to bad info
https://t.co/ZTUHFqPUOR","Twitter for Android",279,"x1466594997726105600","x1388693588792414208","endings_unhappy",FALSE,FALSE,0,0,,,,,"pubmed.ncbi.nlm.nih.gov/32293910/","https://t.co/ZTUHFqPUOR","https://pubmed.ncbi.nlm.nih.gov/32293910/",,,,,,,,,"x1388693588792414208","endings_unhappy","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Donkeyslayer5/status/1468068218627444736","Donkeyslayer","","",,FALSE,5,69,1,1307,708,2021-01-12 06:07:20,FALSE,,,,,,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x2963417238","x1468068078210715651",2021-12-07 04:01:19,"TerryPolevoy","@FourWinns298 Rocco Galati links to anti-vaccine &amp; anti-lockdown doctors reported by the CBC. https://t.co/tdvf97PR3c","Twitter for iPhone",107,"x1468031839331831808","x2963417238","TerryPolevoy",FALSE,FALSE,0,0,,,,,"cbc.ca/amp/1.6221825","https://t.co/tdvf97PR3c","https://www.cbc.ca/amp/1.6221825",,,,,,,,,"x2418253040","FourWinns298","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/TerryPolevoy/status/1468068078210715651","Terry Polevoy, MD","Waterloo, Ontario Canada","Call me a secular humanist quackbuster up here in the frozen north, and I will buy all of you a coffee and a donut at any Tim Hortons.","https://t.co/Wi3qXBsy7I",FALSE,1346,2694,33,78278,64296,2015-01-07 16:48:34,FALSE,"https://t.co/Wi3qXBsy7I","http://quackerywatch.com",,"https://pbs.twimg.com/profile_banners/2963417238/1461989840","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/722801613400903680/bswGV6D6_normal.jpg"
"x18219236","x1468067906181287939",2021-12-07 04:00:38,"frankshines","The crisis of vaccine hesitancy and the crisis of cratering trust in institutions are one and the same, writes @olgakhazan: https://t.co/rSorZgSZ45","Twitter for Android",147,,,,FALSE,FALSE,0,0,,,,,"theatlantic.com/politics/archi…","https://t.co/rSorZgSZ45","https://www.theatlantic.com/politics/archive/2021/12/which-countries-have-most-anti-vaxxers/620901/?utm_source=twitter&utm_medium=social&utm_campaign=share",,,,,,,,,"x20776190","olgakhazan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/frankshines/status/1468067906181287939","fshines","Tampa, FL","Proud father of gymnast, Rachel Shines.  Former Air Force veteran, IBM, E&Y, Express Scripts: AI Machine Learning, Lean Six Sigma, Digital Transformation","https://t.co/kFG9wr0F9e",FALSE,141,266,63,3886,291,2008-12-18 17:15:35,FALSE,"https://t.co/kFG9wr0F9e","http://www.frankshines.com",,"https://pbs.twimg.com/profile_banners/18219236/1636106070","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/801778212258848768/J46gkJWq_normal.jpg"
"x1269465678802804737","x1467979987349291015",2021-12-06 22:11:17,"BruiserK","@list0pher @KCCINews Not only are you anti vaccine, but you support the enemy.","Twitter for iPhone",57,"x1467979170932314112","x1462905288533622784","list0pher",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1462905288533622784 x20177010","list0pher KCCINews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1467979987349291015","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468008585040912385",2021-12-07 00:04:55,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow So, William is anti vaxxer as well.  When someone talks about how these vaccines kill you, they are the mark of the beast, etc…then they are anti vaccine.","Twitter for iPhone",154,"x1468005626102038528","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468008585040912385","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468011791473127424",2021-12-07 00:17:40,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow Anti mandate is one thing.  When you spout 99% survival (3 million dead), experimental, jabs don’t work, etc…you are anti vaccine.  And you can’t have an intelligent conversation so you go to insults","Twitter for iPhone",199,"x1468011002058915841","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468011791473127424","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468009745642577923",2021-12-07 00:09:32,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow Anti vaccine. Got it.  <U+0001F44D>","Twitter for iPhone",24,"x1468009540813737989","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468009745642577923","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468066931114749953",2021-12-07 03:56:46,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow Again, insults show you have lost. Then hold to your principles and anti vaccine stance. If you get COVID, don’t run to the hospital.  Stay home and take horse paste.  Don’t take a hospital bed.","Twitter for iPhone",194,"x1468058823063752717","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468066931114749953","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1467952475248418824",2021-12-06 20:21:57,"BruiserK","@Pattonator2 @SteveDeaceShow It doesn’t jive with Steve’s anti vaccine stance.  The anti vaccine crowd wants the vaccines stopped for either political purposes (continuing the pandemic makes Biden look bad) or they are whacked (mark of the beast, etc).  They say they are anti mandate, they are anti vax.","Twitter for iPhone",275,"x1467851282148909058","x960920923","Pattonator2",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x960920923 x177564016","Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1467952475248418824","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468013127254089733",2021-12-07 00:22:58,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow Yep, anti vaccine.  Don’t pretend otherwise.  Why do you want the pandemic to continue?","Twitter for iPhone",87,"x1468012863272984577","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468013127254089733","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1467962667008724999",2021-12-06 21:02:27,"BruiserK","@list0pher @KCCINews You’re anti vaccine though.","Twitter for iPhone",27,"x1467962446723878920","x1462905288533622784","list0pher",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1462905288533622784 x20177010","list0pher KCCINews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1467962667008724999","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1468010545949380609",2021-12-07 00:12:43,"BruiserK","@monikaroseneal @Pattonator2 @SteveDeaceShow So you resort to name calling.  Anti vaccine and rude.","Twitter for iPhone",54,"x1468010363937595394","x980423408","monikaroseneal",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x980423408 x960920923 x177564016","monikaroseneal Pattonator2 SteveDeaceShow","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1468010545949380609","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x1269465678802804737","x1467963135663427598",2021-12-06 21:04:19,"BruiserK","@list0pher @KCCINews No, you are anti vaccine.  And your hero Trump pushed for the vaccines.  Was Operation Warp Speed a failure?","Twitter for iPhone",108,"x1467962926908772354","x1462905288533622784","list0pher",FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"x1462905288533622784 x20177010","list0pher KCCINews","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/BruiserK/status/1467963135663427598","BruiserKC","Des Moines, IA","Husband. Father. Conservative (Trumpism is NOT conservatism). I can be respectful or a jerk depending on how you interact.  I’m flexible. <U+0001F60A>",,FALSE,2424,4020,2,26778,98233,2020-06-07 03:06:30,FALSE,,,,,,"http://pbs.twimg.com/profile_images/1320655938366459905/nwYvTM7c_normal.jpg"
"x3019382261","x1468066411323002886",2021-12-07 03:54:42,"NeuroCandies","@KhrystineS @TravisAllen02 Oh they still have a choice, they’re not forced to get the vaccine. If they don’t want to get vaccinated, they can stay the fuck at home.

Those of us who have been shouldering the burden for the anti-vaxxers/anti-maskers are tired of it. No one has the right to infect others.","Twitter for iPhone",277,"x1468059339424477187","x714264458","KhrystineS",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x714264458 x580224794","KhrystineS TravisAllen02","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NeuroCandies/status/1468066411323002886","NeuroCandies","","On a quest to solve existence, for myself. But mostly just dorky. (she/her) <U+0001F495> Very much in love with @jon_hill84",,FALSE,1941,380,37,37559,61276,2015-02-05 05:17:46,FALSE,,,,"https://pbs.twimg.com/profile_banners/3019382261/1618415577","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1455553810005364739/5s0w1lJ3_normal.jpg"
"x128432196","x1468066363520389122",2021-12-07 03:54:31,"ryanstrang","@JohnPaulDanko @becky_buck I struggle with this congratulations as she was found to be anti-Indigenous &amp; anti-Black on multiple occasions and opposed the vaccine mandate.","Twitter for iPhone",147,"x1468009438707650577","x4427956340","JohnPaulDanko",FALSE,FALSE,5,0,,,,,,,,,,,,,,,,"x4427956340 x108751851","JohnPaulDanko becky_buck","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ryanstrang/status/1468066363520389122","Ryan Strang, APR","Canada","#HamOnt 
@Food4KidsONT","https://t.co/DplaAbGHP9",FALSE,2768,3030,57,15426,33886,2010-04-01 03:10:20,FALSE,"https://t.co/DplaAbGHP9","https://www.linkedin.com/in/ryanstrang",,"https://pbs.twimg.com/profile_banners/128432196/1490102900","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/875762317400707073/iTjbBgUl_normal.jpg"
"x64490388","x1468065604280197130",2021-12-07 03:51:30,"Thanx4AllDaFish","If we really want anti-vaxxers to get the vaccine, just promote it with free Michelob Ultra, Bud Light Seltzer, and Fireball shots","Twitter for iPhone",130,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Thanx4AllDaFish/status/1468065604280197130","6lb 8oz Braden Holtby Jesus","Garland, TX","the name says it all","https://t.co/bW9swKFp3N",FALSE,539,1626,22,61664,14247,2009-08-10 19:31:05,FALSE,"https://t.co/bW9swKFp3N","http://www.facebook.com/TimothyWilkes",,"https://pbs.twimg.com/profile_banners/64490388/1616691046","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1340408409540182018/lpREm8mY_normal.jpg"
"x1410747644108963846","x1468065067648229379",2021-12-07 03:49:22,"WattsDPOY","@kevlar0682 Damn I mean keep up the anti masking then please it’s working out well ;) https://t.co/S20xs4OM9M","Twitter for iPhone",97,"x1467322451604684805","x3021703250","kevlar0682",FALSE,FALSE,3,0,,,,,"npr.org/sections/healt…","https://t.co/S20xs4OM9M","https://www.npr.org/sections/health-shots/2021/12/05/1059828993/data-vaccine-misinformation-trump-counties-covid-death-rate",,,,,,,,,"x3021703250","kevlar0682","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/WattsDPOY/status/1468065067648229379","-","Sterea Ellada, Greece","you clicked on my page because I upset you.",,FALSE,0,6,0,470,427,2021-07-01 23:50:37,FALSE,,,,"https://pbs.twimg.com/profile_banners/1410747644108963846/1637269968",,"http://pbs.twimg.com/profile_images/1467258412031352836/TN_MK7Hw_normal.jpg"
"x1386803540","x1468063952563150849",2021-12-07 03:44:56,"MariaOzLakshmi","@autistic_muse @Utopiana @PFort35 @DonateLifeToday made a mandatory vaccine policy for donor recipients. The outrage caused amongst the anti-mandate and anti-vax movement has given the issue of registering to donate our organs more advertising.
I am keen to know if they end up with a gain or loss of donors?","Twitter Web App",274,"x1468051979482009603","x1214131416209838080","autistic_muse",FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"x1214131416209838080 x9950542 x990833271448600576 x37796974","autistic_muse Utopiana PFort35 DonateLifeToday","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MariaOzLakshmi/status/1468063952563150849","Maria <U+0001F428> <U+2764><U+FE0F> <U+0001F49B> <U+0001F5A4>","Blue Planet ~ Darug Country","Fitness and Life Coach, Refugee Advocate, Multicultural Australian <U+0001F3F3><U+FE0F><U+200D><U+0001F308><U+2764><U+FE0F> <U+0001F49B> <U+0001F5A4>",,FALSE,2938,4906,5,92358,328023,2013-04-28 11:59:48,FALSE,,,,"https://pbs.twimg.com/profile_banners/1386803540/1606972346","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1351528714991882240/DrgNkoO1_normal.jpg"
"x490225792","x1468063868203433986",2021-12-07 03:44:36,"lexequity","@AndrewJ31046657 If you don't have the flu vaccine are you an anti-vaxxer? Just wondering because there's two standards","Twitter for Android",102,"x1468010947839029253","x1438300818264915972","AndrewJ31046657",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"x1438300818264915972","AndrewJ31046657","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lexequity/status/1468063868203433986","Lexcorp","Sydney","<U+0001F1E6><U+0001F1FA>",,FALSE,525,22,19,10497,4964,2012-02-12 10:32:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/490225792/1635484069","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1465126479331659781/TV5yVAx3_normal.jpg"
